"","Date","tmax","tmin","prcp"
"2676",1878-04-29,63,51,0.31
"2677",1878-04-30,70,51,0
"2678",1878-05-01,71,53,0
"2679",1878-05-02,78,53,0
"2680",1878-05-03,79,59,0.1
"2681",1878-05-04,61,50,0.04
"2682",1878-05-05,61,46,0.02
"2683",1878-05-06,62,44,0
"2684",1878-05-07,73,46,0.11
"2685",1878-05-08,71,56,0.53
"2686",1878-05-09,65,50,0.04
"2687",1878-05-10,55,42,0.05
"2688",1878-05-11,49,37,0
"2689",1878-05-12,44,37,0
"2690",1878-05-13,49,32,0
"2691",1878-05-14,50,31,0
"2692",1878-05-15,55,38,0
"2693",1878-05-16,60,35,0
"2694",1878-05-17,65,43,0
"2695",1878-05-18,63,41,0
"2696",1878-05-19,68,50,0.03
"2697",1878-05-20,74,56,0.71
"2698",1878-05-21,62,48,0
"2699",1878-05-22,60,43,0
"2700",1878-05-23,66,41,0
"2701",1878-05-24,75,49,0.17
"2702",1878-05-25,74,55,0.02
"2703",1878-05-26,72,56,0.06
"2704",1878-05-27,66,52,0.02
"2705",1878-05-28,65,47,0
"2706",1878-05-29,61,43,0
"2707",1878-05-30,59,47,0.35
"2708",1878-05-31,71,47,0
"2709",1878-06-01,72,52,0
"2710",1878-06-02,80,59,0
"2711",1878-06-03,84,63,0
"2712",1878-06-04,79,58,0
"2713",1878-06-05,58,47,0
"2714",1878-06-06,62,40,0
"2715",1878-06-07,64,42,0
"2716",1878-06-08,53,47,0.26
"2717",1878-06-09,68,45,0
"2718",1878-06-10,61,51,0.03
"2719",1878-06-11,65,50,0.05
"2720",1878-06-12,67,45,0
"2721",1878-06-13,75,50,0
"2722",1878-06-14,78,51,0
"2723",1878-06-15,82,53,0
"2724",1878-06-16,76,61,0.18
"2725",1878-06-17,69,56,0
"2726",1878-06-18,72,51,0
"2727",1878-06-19,75,47,0
"2728",1878-06-20,80,53,0
"2729",1878-06-21,76,62,0.14
"2730",1878-06-22,67,61,0.26
"2731",1878-06-23,67,55,0.65
"2732",1878-06-24,71,58,0.12
"2733",1878-06-25,76,55,0
"2734",1878-06-26,83,54,0
"2735",1878-06-27,84,67,0
"2736",1878-06-28,82,60,0
"2737",1878-06-29,87,62,0
"2738",1878-06-30,93,67,0
"2739",1878-07-01,90,71,0
"2740",1878-07-02,90,71,0
"2741",1878-07-03,76,69,0
"2742",1878-07-04,80,69,0.05
"2743",1878-07-05,88,69,0
"2744",1878-07-06,85,65,0
"2745",1878-07-07,90,63,0
"2746",1878-07-08,86,70,0.64
"2747",1878-07-09,86,72,0
"2748",1878-07-10,81,68,0.16
"2749",1878-07-11,76,64,0.1
"2750",1878-07-12,69,63,0.51
"2751",1878-07-13,83,65,0
"2752",1878-07-14,85,62,0
"2753",1878-07-15,78,67,0
"2754",1878-07-16,91,63,0
"2755",1878-07-17,94,73,0
"2756",1878-07-18,92,76,0
"2757",1878-07-19,89,72,0
"2758",1878-07-20,90,67,0.15
"2759",1878-07-21,80,68,0.29
"2760",1878-07-22,68,63,0
"2761",1878-07-23,78,58,0
"2762",1878-07-24,82,54,0
"2763",1878-07-25,84,58,0.12
"2764",1878-07-26,73,65,1.49
"2765",1878-07-27,79,63,0
"2766",1878-07-28,75,58,0
"2767",1878-07-29,77,57,0.1
"2768",1878-07-30,71,62,0.11
"2769",1878-07-31,78,65,0
"2770",1878-08-01,80,65,0.2
"2771",1878-08-02,80,65,0
"2772",1878-08-03,83,63,0
"2773",1878-08-04,87,65,0.02
"2774",1878-08-05,80,65,0.02
"2775",1878-08-06,79,65,0.09
"2776",1878-08-07,78,62,0
"2777",1878-08-08,85,64,0
"2778",1878-08-09,81,66,0.53
"2779",1878-08-10,79,62,0
"2780",1878-08-11,78,63,0
"2781",1878-08-12,76,56,0
"2782",1878-08-13,80,56,0
"2783",1878-08-14,85,62,0.19
"2784",1878-08-15,84,64,0.39
"2785",1878-08-16,81,65,0.06
"2786",1878-08-17,81,66,0
"2787",1878-08-18,78,57,0
"2788",1878-08-19,75,58,0
"2789",1878-08-20,77,62,0.07
"2790",1878-08-21,75,64,0.01
"2791",1878-08-22,80,59,0
"2792",1878-08-23,86,58,0
"2793",1878-08-24,80,67,0.49
"2794",1878-08-25,70,58,1.14
"2795",1878-08-26,75,52,0
"2796",1878-08-27,78,53,0
"2797",1878-08-28,76,57,0
"2798",1878-08-29,77,65,0.01
"2799",1878-08-30,80,59,0
"2800",1878-08-31,80,66,0.02
"2801",1878-09-01,82,68,0.21
"2802",1878-09-02,84,65,0
"2803",1878-09-03,78,65,0
"2804",1878-09-04,78,64,0.02
"2805",1878-09-05,78,60,0
"2806",1878-09-06,80,60,0
"2807",1878-09-07,82,66,0
"2808",1878-09-08,81,65,0
"2809",1878-09-09,79,59,0
"2810",1878-09-10,85,64,0.22
"2811",1878-09-11,65,60,0.3
"2812",1878-09-12,67,61,0.28
"2813",1878-09-13,78,54,0.11
"2814",1878-09-14,66,50,0
"2815",1878-09-15,65,48,0
"2816",1878-09-16,75,46,0
"2817",1878-09-17,80,56,0
"2818",1878-09-18,72,65,0
"2819",1878-09-19,84,60,0
"2820",1878-09-20,87,66,0.01
"2821",1878-09-21,66,50,0.07
"2822",1878-09-22,60,43,0
"2823",1878-09-23,65,38,0
"2824",1878-09-24,67,55,0.09
"2825",1878-09-25,74,47,0
"2826",1878-09-26,66,48,0.04
"2827",1878-09-27,56,42,0
"2828",1878-09-28,59,34,0
"2829",1878-09-29,67,47,0
"2830",1878-09-30,77,53,0
"2831",1878-10-01,81,55,0
"2832",1878-10-02,73,58,0
"2833",1878-10-03,73,52,0
"2834",1878-10-04,67,47,0
"2835",1878-10-05,60,40,0
"2836",1878-10-06,55,41,0.06
"2837",1878-10-07,61,35,0
"2838",1878-10-08,65,49,0
"2839",1878-10-09,74,49,0.03
"2840",1878-10-10,55,41,0
"2841",1878-10-11,59,38,0
"2842",1878-10-12,56,47,0.02
"2843",1878-10-13,66,39,0
"2844",1878-10-14,75,54,0
"2845",1878-10-15,73,61,0.05
"2846",1878-10-16,79,63,0
"2847",1878-10-17,80,48,0.27
"2848",1878-10-18,50,40,0.2
"2849",1878-10-19,50,40,0.33
"2850",1878-10-20,58,37,0
"2851",1878-10-21,69,44,0
"2852",1878-10-22,73,44,0
"2853",1878-10-23,61,41,2.34
"2854",1878-10-24,55,39,0
"2855",1878-10-25,53,37,0
"2856",1878-10-26,54,45,0.08
"2857",1878-10-27,54,38,0.01
"2858",1878-10-28,42,33,0.01
"2859",1878-10-29,50,33,0
"2860",1878-10-30,48,36,0.3
"2861",1878-10-31,46,31,0.13
"2862",1878-11-01,43,31,0
"2863",1878-11-02,53,36,0.05
"2864",1878-11-03,39,32,0
"2865",1878-11-04,38,27,0
"2866",1878-11-05,34,25,0.01
"2867",1878-11-06,38,25,0.13
"2868",1878-11-07,38,28,0.31
"2869",1878-11-08,36,29,0.08
"2870",1878-11-09,39,25,0
"2871",1878-11-10,47,31,0
"2872",1878-11-11,51,40,0.12
"2873",1878-11-12,49,38,0.05
"2874",1878-11-13,43,32,0.44
"2875",1878-11-14,39,29,0
"2876",1878-11-15,43,25,0
"2877",1878-11-16,47,32,0
"2878",1878-11-17,54,42,0.06
"2879",1878-11-18,52,45,0.01
"2880",1878-11-19,52,45,0
"2881",1878-11-20,53,44,0
"2882",1878-11-21,52,40,0.07
"2883",1878-11-22,45,36,1.87
"2884",1878-11-23,41,35,0.5
"2885",1878-11-24,43,36,0
"2886",1878-11-25,40,33,0.34
"2887",1878-11-26,40,30,0
"2888",1878-11-27,40,27,0.85
"2889",1878-11-28,44,36,0.17
"2890",1878-11-29,42,34,0.01
"2891",1878-11-30,41,32,0
"2892",1878-12-01,43,31,0
"2893",1878-12-02,52,36,0.38
"2894",1878-12-03,43,35,0.03
"2895",1878-12-04,38,30,0.32
"2896",1878-12-05,35,24,0.08
"2897",1878-12-06,35,26,0.02
"2898",1878-12-07,30,24,0.04
"2899",1878-12-08,33,25,0
"2900",1878-12-09,40,26,1.1
"2901",1878-12-10,47,35,1.64
"2902",1878-12-11,36,30,0.32
"2903",1878-12-12,33,28,0
"2904",1878-12-13,35,28,0
"2905",1878-12-14,32,28,0.27
"2906",1878-12-15,35,21,0
"2907",1878-12-16,25,17,0.03
"2908",1878-12-17,30,18,0
"2909",1878-12-18,30,22,0.09
"2910",1878-12-19,28,22,0.1
"2911",1878-12-20,23,17,0
"2912",1878-12-21,24,18,0.55
"2913",1878-12-22,29,22,0.42
"2914",1878-12-23,22,11,0.08
"2915",1878-12-24,14,8,0.26
"2916",1878-12-25,20,9,0.09
"2917",1878-12-26,23,13,0.03
"2918",1878-12-27,27,17,0.14
"2919",1878-12-28,23,20,0.11
"2920",1878-12-29,23,12,0.01
"2921",1878-12-30,26,16,0.05
"2922",1878-12-31,24,18,0.01
"2923",1879-01-01,29,17,0
"2924",1879-01-02,28,6,0.04
"2925",1879-01-03,12,-1,0.64
"2926",1879-01-04,22,10,1.71
"2927",1879-01-05,22,10,0.21
"2928",1879-01-06,22,19,0
"2929",1879-01-07,26,16,0
"2930",1879-01-08,28,22,0
"2931",1879-01-09,27,17,0.3
"2932",1879-01-10,19,14,0.05
"2933",1879-01-11,27,11,0
"2934",1879-01-12,29,7,0
"2935",1879-01-13,31,14,0
"2936",1879-01-14,30,19,0.06
"2937",1879-01-15,19,2,0.05
"2938",1879-01-16,20,1,0.23
"2939",1879-01-17,27,11,0
"2940",1879-01-18,34,21,0.01
"2941",1879-01-19,22,15,0.01
"2942",1879-01-20,15,2,0.01
"2943",1879-01-21,28,7,0.07
"2944",1879-01-22,30,25,0
"2945",1879-01-23,25,21,0.01
"2946",1879-01-24,38,20,0
"2947",1879-01-25,40,13,0.03
"2948",1879-01-26,16,7,0.01
"2949",1879-01-27,48,11,0.04
"2950",1879-01-28,45,32,0.05
"2951",1879-01-29,34,24,0
"2952",1879-01-30,38,20,0
"2953",1879-01-31,35,25,0
"2954",1879-02-01,25,9,0.24
"2955",1879-02-02,27,9,0.09
"2956",1879-02-03,29,24,0.01
"2957",1879-02-04,32,25,0.01
"2958",1879-02-05,29,25,0.1
"2959",1879-02-06,31,23,0.01
"2960",1879-02-07,30,20,0
"2961",1879-02-08,30,21,0
"2962",1879-02-09,27,18,0.12
"2963",1879-02-10,40,7,0
"2964",1879-02-11,45,34,0.27
"2965",1879-02-12,40,20,0.31
"2966",1879-02-13,20,9,0.21
"2967",1879-02-14,12,1,0.01
"2968",1879-02-15,15,0,0
"2969",1879-02-16,27,8,0
"2970",1879-02-17,27,20,0.09
"2971",1879-02-18,23,18,0.91
"2972",1879-02-19,23,16,0.09
"2973",1879-02-20,26,21,0.3
"2974",1879-02-21,20,3,0.03
"2975",1879-02-22,33,-2,0.06
"2976",1879-02-23,33,15,0.09
"2977",1879-02-24,17,6,0
"2978",1879-02-25,36,8,0.19
"2979",1879-02-26,46,15,0.13
"2980",1879-02-27,16,5,0
"2981",1879-02-28,20,-2,0
"2982",1879-03-01,46,17,0
"2983",1879-03-02,30,21,0
"2984",1879-03-03,38,14,0
"2985",1879-03-04,43,30,0
"2986",1879-03-05,35,15,0
"2987",1879-03-06,41,12,0.12
"2988",1879-03-07,36,24,0
"2989",1879-03-08,38,22,0.12
"2990",1879-03-09,63,35,0.02
"2991",1879-03-10,64,43,0.09
"2992",1879-03-11,50,32,0
"2993",1879-03-12,38,29,0
"2994",1879-03-13,46,30,0
"2995",1879-03-14,50,28,0.01
"2996",1879-03-15,28,20,0.07
"2997",1879-03-16,26,15,0.01
"2998",1879-03-17,26,15,0.57
"2999",1879-03-18,31,16,0
"3000",1879-03-19,32,13,0
"3001",1879-03-20,34,24,0.04
"3002",1879-03-21,37,25,0.04
"3003",1879-03-22,41,23,0.26
"3004",1879-03-23,37,27,0
"3005",1879-03-24,46,25,0.03
"3006",1879-03-25,36,25,0.02
"3007",1879-03-26,40,21,0.04
"3008",1879-03-27,45,32,0.22
"3009",1879-03-28,45,34,0
"3010",1879-03-29,50,37,0.53
"3011",1879-03-30,37,28,0.32
"3012",1879-03-31,34,24,0.02
"3013",1879-04-01,46,21,0
"3014",1879-04-02,34,22,0.08
"3015",1879-04-03,27,15,0.21
"3016",1879-04-04,22,11,0.17
"3017",1879-04-05,26,15,0.04
"3018",1879-04-06,44,20,0
"3019",1879-04-07,42,32,0
"3020",1879-04-08,50,25,0
"3021",1879-04-09,65,33,0
"3022",1879-04-10,48,30,0.14
"3023",1879-04-11,43,25,0.14
"3024",1879-04-12,44,28,0
"3025",1879-04-13,45,26,0.05
"3026",1879-04-14,50,26,0
"3027",1879-04-15,39,33,0.2
"3028",1879-04-16,48,30,0
"3029",1879-04-17,41,33,0.12
"3030",1879-04-18,46,33,0.01
"3031",1879-04-19,52,36,0
"3032",1879-04-20,56,35,0
"3033",1879-04-21,64,32,0
"3034",1879-04-22,72,38,0
"3035",1879-04-23,55,45,0.12
"3036",1879-04-24,62,33,0.01
"3037",1879-04-25,75,53,0.02
"3038",1879-04-26,62,52,0.04
"3039",1879-04-27,73,50,0.05
"3040",1879-04-28,65,46,0.04
"3041",1879-04-29,60,38,0
"3042",1879-04-30,55,37,0
"3043",1879-05-01,40,30,0.06
"3044",1879-05-02,46,33,0
"3045",1879-05-03,58,30,0
"3046",1879-05-04,63,40,0.03
"3047",1879-05-05,68,45,0.01
"3048",1879-05-06,53,38,0
"3049",1879-05-07,55,35,0
"3050",1879-05-08,60,33,0
"3051",1879-05-09,66,35,0
"3052",1879-05-10,74,44,0
"3053",1879-05-11,82,52,0
"3054",1879-05-12,87,61,0
"3055",1879-05-13,89,64,0
"3056",1879-05-14,82,60,0.46
"3057",1879-05-15,76,63,0.62
"3058",1879-05-16,64,50,0.15
"3059",1879-05-17,71,44,0
"3060",1879-05-18,75,52,0
"3061",1879-05-19,75,55,0
"3062",1879-05-20,85,55,0
"3063",1879-05-21,69,50,0
"3064",1879-05-22,61,42,0
"3065",1879-05-23,62,37,0
"3066",1879-05-24,70,36,0
"3067",1879-05-25,77,54,0
"3068",1879-05-26,60,36,0
"3069",1879-05-27,61,38,0.02
"3070",1879-05-28,73,40,0
"3071",1879-05-29,82,52,0
"3072",1879-05-30,90,66,0
"3073",1879-05-31,87,67,0
"3074",1879-06-01,78,66,1.29
"3075",1879-06-02,68,53,0.04
"3076",1879-06-03,60,49,0.08
"3077",1879-06-04,66,49,0.05
"3078",1879-06-05,73,56,0.05
"3079",1879-06-06,60,44,0.23
"3080",1879-06-07,64,36,0
"3081",1879-06-08,69,42,0
"3082",1879-06-09,78,53,0.03
"3083",1879-06-10,86,56,0
"3084",1879-06-11,83,65,0.13
"3085",1879-06-12,77,64,0.04
"3086",1879-06-13,71,54,0
"3087",1879-06-14,73,47,0
"3088",1879-06-15,76,51,1.13
"3089",1879-06-16,67,47,0.1
"3090",1879-06-17,60,43,0
"3091",1879-06-18,65,47,0
"3092",1879-06-19,70,43,0
"3093",1879-06-20,76,46,0
"3094",1879-06-21,85,52,0
"3095",1879-06-22,78,61,0.18
"3096",1879-06-23,77,59,0
"3097",1879-06-24,89,62,0
"3098",1879-06-25,90,62,0
"3099",1879-06-26,91,70,0
"3100",1879-06-27,86,68,0
"3101",1879-06-28,79,62,0.02
"3102",1879-06-29,73,59,0.35
"3103",1879-06-30,74,57,0.01
"3104",1879-07-01,80,51,0
"3105",1879-07-02,86,58,0
"3106",1879-07-03,88,68,0.05
"3107",1879-07-04,81,66,0.01
"3108",1879-07-05,73,56,0
"3109",1879-07-06,82,53,0
"3110",1879-07-07,80,67,1.01
"3111",1879-07-08,82,65,0.05
"3112",1879-07-09,84,58,0.07
"3113",1879-07-10,83,64,0.38
"3114",1879-07-11,78,63,0.34
"3115",1879-07-12,80,60,0.05
"3116",1879-07-13,86,58,0
"3117",1879-07-14,89,64,0
"3118",1879-07-15,91,65,0
"3119",1879-07-16,81,67,0.72
"3120",1879-07-17,70,57,0
"3121",1879-07-18,75,56,0
"3122",1879-07-19,72,51,0
"3123",1879-07-20,82,55,0
"3124",1879-07-21,87,65,0
"3125",1879-07-22,87,65,1.27
"3126",1879-07-23,79,65,0.17
"3127",1879-07-24,70,61,0
"3128",1879-07-25,70,55,0.31
"3129",1879-07-26,79,63,0.1
"3130",1879-07-27,80,64,0
"3131",1879-07-28,83,61,0
"3132",1879-07-29,81,63,0.06
"3133",1879-07-30,80,63,0.02
"3134",1879-07-31,86,60,0
"3135",1879-08-01,90,64,0
"3136",1879-08-02,90,67,0
"3137",1879-08-03,82,69,0.07
"3138",1879-08-04,77,61,0.01
"3139",1879-08-05,85,63,0
"3140",1879-08-06,82,61,0
"3141",1879-08-07,82,59,0
"3142",1879-08-08,70,58,0
"3143",1879-08-09,66,55,0
"3144",1879-08-10,71,48,0
"3145",1879-08-11,77,57,0
"3146",1879-08-12,83,53,0
"3147",1879-08-13,84,64,0.05
"3148",1879-08-14,73,60,0.19
"3149",1879-08-15,63,53,0
"3150",1879-08-16,58,49,2.65
"3151",1879-08-17,59,52,0.23
"3152",1879-08-18,68,52,0.02
"3153",1879-08-19,76,52,0
"3154",1879-08-20,82,58,0
"3155",1879-08-21,85,61,0
"3156",1879-08-22,90,62,0
"3157",1879-08-23,80,64,0
"3158",1879-08-24,72,57,0
"3159",1879-08-25,67,50,0
"3160",1879-08-26,69,55,0
"3161",1879-08-27,71,50,0
"3162",1879-08-28,78,51,0.25
"3163",1879-08-29,80,60,0
"3164",1879-08-30,75,62,0
"3165",1879-08-31,87,57,0
"3166",1879-09-01,90,65,0
"3167",1879-09-02,78,65,0
"3168",1879-09-03,75,64,0.51
"3169",1879-09-04,73,59,0.11
"3170",1879-09-05,68,44,0
"3171",1879-09-06,75,47,0.01
"3172",1879-09-07,71,54,0.03
"3173",1879-09-08,63,53,0.21
"3174",1879-09-09,57,49,0
"3175",1879-09-10,59,44,0
"3176",1879-09-11,63,37,0
"3177",1879-09-12,74,44,0
"3178",1879-09-13,69,55,0.05
"3179",1879-09-14,60,51,0.82
"3180",1879-09-15,65,45,0
"3181",1879-09-16,71,54,0.02
"3182",1879-09-17,62,49,0.02
"3183",1879-09-18,62,48,0.27
"3184",1879-09-19,61,40,0.05
"3185",1879-09-20,61,46,0
"3186",1879-09-21,60,37,0
"3187",1879-09-22,70,44,0
"3188",1879-09-23,73,57,0
"3189",1879-09-24,60,47,0.41
"3190",1879-09-25,55,35,0
"3191",1879-09-26,62,34,0
"3192",1879-09-27,70,42,0
"3193",1879-09-28,69,52,0.26
"3194",1879-09-29,78,61,0.03
"3195",1879-09-30,80,58,0
"3196",1879-10-01,81,60,0
"3197",1879-10-02,84,60,0
"3198",1879-10-03,75,59,0
"3199",1879-10-04,71,47,0
"3200",1879-10-05,76,50,0
"3201",1879-10-06,76,58,0.02
"3202",1879-10-07,87,60,0
"3203",1879-10-08,78,61,0.25
"3204",1879-10-09,77,61,0.03
"3205",1879-10-10,76,64,0
"3206",1879-10-11,78,61,0
"3207",1879-10-12,80,61,0
"3208",1879-10-13,68,49,0
"3209",1879-10-14,65,40,0
"3210",1879-10-15,77,48,0
"3211",1879-10-16,76,54,0
"3212",1879-10-17,81,60,0.01
"3213",1879-10-18,71,50,0.16
"3214",1879-10-19,56,42,0.05
"3215",1879-10-20,63,35,0
"3216",1879-10-21,65,41,0
"3217",1879-10-22,67,49,0
"3218",1879-10-23,61,40,0
"3219",1879-10-24,40,31,0.03
"3220",1879-10-25,43,19,0
"3221",1879-10-26,57,24,0
"3222",1879-10-27,61,40,0
"3223",1879-10-28,53,46,0.1
"3224",1879-10-29,61,41,0
"3225",1879-10-30,50,39,0
"3226",1879-10-31,41,31,0.02
"3227",1879-11-01,37,22,0
"3228",1879-11-02,40,29,0.07
"3229",1879-11-03,33,25,0.24
"3230",1879-11-04,27,20,0.14
"3231",1879-11-05,33,16,0.1
"3232",1879-11-06,37,25,0.08
"3233",1879-11-07,53,27,0
"3234",1879-11-08,67,46,0
"3235",1879-11-09,71,50,0.27
"3236",1879-11-10,53,40,0
"3237",1879-11-11,69,35,0.21
"3238",1879-11-12,68,45,1.46
"3239",1879-11-13,53,41,0.03
"3240",1879-11-14,63,45,0.13
"3241",1879-11-15,61,48,0.37
"3242",1879-11-16,49,41,0.08
"3243",1879-11-17,46,34,0.03
"3244",1879-11-18,38,29,0.49
"3245",1879-11-19,36,22,0
"3246",1879-11-20,35,14,0.23
"3247",1879-11-21,22,9,0.03
"3248",1879-11-22,30,12,0
"3249",1879-11-23,37,25,0.29
"3250",1879-11-24,34,22,0.01
"3251",1879-11-25,42,32,0
"3252",1879-11-26,40,32,0
"3253",1879-11-27,55,31,0.05
"3254",1879-11-28,60,48,0.02
"3255",1879-11-29,48,23,0.13
"3256",1879-11-30,28,18,0.01
"3257",1879-12-01,47,18,0
"3258",1879-12-02,50,37,0.03
"3259",1879-12-03,44,34,0.67
"3260",1879-12-04,38,32,0.06
"3261",1879-12-05,56,31,0
"3262",1879-12-06,55,44,0.07
"3263",1879-12-07,52,39,0.04
"3264",1879-12-08,40,33,0
"3265",1879-12-09,45,29,0.1
"3266",1879-12-10,58,43,0.16
"3267",1879-12-11,58,28,0
"3268",1879-12-12,28,23,0.02
"3269",1879-12-13,34,23,0
"3270",1879-12-14,33,26,0.55
"3271",1879-12-15,38,28,0.13
"3272",1879-12-16,28,20,0.25
"3273",1879-12-17,30,19,0.05
"3274",1879-12-18,22,15,0.01
"3275",1879-12-19,27,17,0.08
"3276",1879-12-20,32,16,0.02
"3277",1879-12-21,16,-4,0.06
"3278",1879-12-22,39,4,0.09
"3279",1879-12-23,31,16,0.03
"3280",1879-12-24,45,25,0.21
"3281",1879-12-25,30,9,0.22
"3282",1879-12-26,16,5,0.02
"3283",1879-12-27,30,8,0
"3284",1879-12-28,38,28,0
"3285",1879-12-29,48,35,0.03
"3286",1879-12-30,37,11,0.19
"3287",1879-12-31,36,7,0.25
"3288",1880-01-01,37,30,0
"3289",1880-01-02,43,32,0
"3290",1880-01-03,48,21,0
"3291",1880-01-04,53,34,0.31
"3292",1880-01-05,38,30,0
"3293",1880-01-06,46,28,0.18
"3294",1880-01-07,43,34,0
"3295",1880-01-08,46,40,0
"3296",1880-01-09,53,40,0.05
"3297",1880-01-10,48,31,0
"3298",1880-01-11,54,29,0
"3299",1880-01-12,54,28,0.15
"3300",1880-01-13,31,22,0
"3301",1880-01-14,40,25,0
"3302",1880-01-15,37,27,0
"3303",1880-01-16,47,25,0
"3304",1880-01-17,52,40,0.09
"3305",1880-01-18,46,36,0
"3306",1880-01-19,54,36,0
"3307",1880-01-20,38,21,0.77
"3308",1880-01-21,30,20,0.02
"3309",1880-01-22,42,18,0.1
"3310",1880-01-23,39,31,0.02
"3311",1880-01-24,33,29,0
"3312",1880-01-25,45,29,0
"3313",1880-01-26,48,33,0
"3314",1880-01-27,47,38,0.17
"3315",1880-01-28,48,29,0
"3316",1880-01-29,29,15,0.05
"3317",1880-01-30,50,16,0.15
"3318",1880-01-31,47,28,0.01
"3319",1880-02-01,28,8,0.28
"3320",1880-02-02,15,7,0
"3321",1880-02-03,23,10,1.37
"3322",1880-02-04,27,12,0
"3323",1880-02-05,30,13,0
"3324",1880-02-06,25,18,0.05
"3325",1880-02-07,32,16,0.09
"3326",1880-02-08,38,7,0
"3327",1880-02-09,40,5,0.1
"3328",1880-02-10,36,-1,0
"3329",1880-02-11,41,20,0
"3330",1880-02-12,57,40,0.18
"3331",1880-02-13,40,32,0.45
"3332",1880-02-14,32,26,0.12
"3333",1880-02-15,35,22,0.02
"3334",1880-02-16,43,25,0
"3335",1880-02-17,55,30,0
"3336",1880-02-18,57,32,0.38
"3337",1880-02-19,32,10,0.03
"3338",1880-02-20,27,14,0
"3339",1880-02-21,37,25,0.25
"3340",1880-02-22,41,24,0
"3341",1880-02-23,35,22,0.23
"3342",1880-02-24,39,16,0.05
"3343",1880-02-25,53,39,0.17
"3344",1880-02-26,55,40,0
"3345",1880-02-27,57,38,0
"3346",1880-02-28,60,39,0
"3347",1880-02-29,57,30,0.05
"3348",1880-03-01,31,27,0.02
"3349",1880-03-02,37,25,0.04
"3350",1880-03-03,54,30,0.18
"3351",1880-03-04,54,40,0.07
"3352",1880-03-05,57,35,0.38
"3353",1880-03-06,35,30,0.03
"3354",1880-03-07,41,30,0.01
"3355",1880-03-08,35,11,0.02
"3356",1880-03-09,37,10,0
"3357",1880-03-10,32,18,0.03
"3358",1880-03-11,27,12,0.04
"3359",1880-03-12,27,19,0
"3360",1880-03-13,29,15,0
"3361",1880-03-14,38,27,0.06
"3362",1880-03-15,47,22,0
"3363",1880-03-16,33,28,0.31
"3364",1880-03-17,30,25,0.23
"3365",1880-03-18,38,18,0
"3366",1880-03-19,41,28,0.02
"3367",1880-03-20,42,25,0.06
"3368",1880-03-21,36,20,0
"3369",1880-03-22,47,34,0.06
"3370",1880-03-23,47,30,0.27
"3371",1880-03-24,30,12,0.27
"3372",1880-03-25,27,12,0
"3373",1880-03-26,41,21,0
"3374",1880-03-27,43,30,0.15
"3375",1880-03-28,34,27,0.32
"3376",1880-03-29,39,26,0
"3377",1880-03-30,46,31,0
"3378",1880-03-31,52,33,0
"3379",1880-04-01,53,31,0
"3380",1880-04-02,56,32,0.1
"3381",1880-04-03,65,52,0.13
"3382",1880-04-04,65,47,0.36
"3383",1880-04-05,51,25,0.02
"3384",1880-04-06,35,30,0.3
"3385",1880-04-07,32,22,0
"3386",1880-04-08,36,22,0
"3387",1880-04-09,52,28,0
"3388",1880-04-10,60,40,0.03
"3389",1880-04-11,40,22,0.09
"3390",1880-04-12,36,20,0.1
"3391",1880-04-13,62,32,0
"3392",1880-04-14,58,37,0
"3393",1880-04-15,67,44,0.15
"3394",1880-04-16,47,36,0.58
"3395",1880-04-17,48,35,0.03
"3396",1880-04-18,52,33,0.04
"3397",1880-04-19,68,48,0
"3398",1880-04-20,56,38,0
"3399",1880-04-21,69,43,0
"3400",1880-04-22,71,41,0.01
"3401",1880-04-23,43,31,0.01
"3402",1880-04-24,45,36,0.01
"3403",1880-04-25,53,37,0
"3404",1880-04-26,62,46,0.09
"3405",1880-04-27,49,38,0.05
"3406",1880-04-28,62,36,0
"3407",1880-04-29,59,47,0
"3408",1880-04-30,52,33,0.02
"3409",1880-05-01,47,28,0
"3410",1880-05-02,67,45,0.4
"3411",1880-05-03,77,54,0
"3412",1880-05-04,74,53,0
"3413",1880-05-05,79,55,0
"3414",1880-05-06,66,50,0
"3415",1880-05-07,54,45,1.19
"3416",1880-05-08,84,47,0
"3417",1880-05-09,87,63,0
"3418",1880-05-10,83,63,0.35
"3419",1880-05-11,69,54,0
"3420",1880-05-12,67,48,0
"3421",1880-05-13,56,39,0
"3422",1880-05-14,53,38,0
"3423",1880-05-15,66,35,0
"3424",1880-05-16,75,50,0
"3425",1880-05-17,80,58,0
"3426",1880-05-18,66,56,0.05
"3427",1880-05-19,87,56,0
"3428",1880-05-20,83,63,0
"3429",1880-05-21,72,62,0.92
"3430",1880-05-22,71,59,0.14
"3431",1880-05-23,79,53,0
"3432",1880-05-24,86,61,0
"3433",1880-05-25,87,62,0
"3434",1880-05-26,88,64,0
"3435",1880-05-27,87,67,0.2
"3436",1880-05-28,68,56,0.28
"3437",1880-05-29,69,47,0.02
"3438",1880-05-30,76,55,1.77
"3439",1880-05-31,76,56,0.22
"3440",1880-06-01,67,50,0.1
"3441",1880-06-02,62,45,0
"3442",1880-06-03,64,45,0.06
"3443",1880-06-04,66,45,0
"3444",1880-06-05,77,59,0.46
"3445",1880-06-06,85,62,0.55
"3446",1880-06-07,66,56,0
"3447",1880-06-08,72,50,0
"3448",1880-06-09,74,54,0
"3449",1880-06-10,82,61,0.3
"3450",1880-06-11,86,66,0.02
"3451",1880-06-12,85,63,0.16
"3452",1880-06-13,80,60,0.02
